name comment
"Spider-Man: No Way Home" 內容很豐富尤其三代蜘蛛人部分更是讓人本片高潮
"Spider-Man: No Way Home" 二代蜘蛛人果然是影帝啊看著他的眼神令我全身起雞皮疙瘩難過心疼感動無家日絕對是第三代蜘蛛人裡最好的一部
"Spider-Man: No Way Home" 非常好看尤其抱團取暖這段真的令人心碎值得去看
"Spider-Man: No Way Home" 覺得劇本還可以再更好在這集能看出主角演技有在進步且威廉達佛綠惡魔的演技救了這部戲這次打戲運鏡不怎麼樣尤其是最後重要打鬥夜戲部分覺得整部劇本是為了粉絲而改的事後看新聞才得知這劇本是因為疫情關係改而又改最後呈現這一版本
"Spider-Man: No Way Home" 原來不只是好人需要心靈修復就連壞人也同樣需要對於原本人性的脆弱與自私一直到後來的願意承擔與犧牲只求所愛的人歲月靜好不錯看不會只有特效或是只有爽料
"Spider-Man: No Way Home" 好看值得去看沒什麼冷場只看過第一集沒看過之前也是很好看
"Spider-Man: No Way Home" 劇情普通內容讓人提不起任何興趣一堆無聊的敍述和蜘蛛人盪來盪去的一些特效場面真的只適合小孩和年青人看有年紀的人看會想
"Spider-Man: No Way Home" 二刷心情一樣激動心目中的前三英雄片
"Spider-Man: No Way Home" 好好看好感動只有漫威做得到的多元宇宙二刷支持荷蘭弟繼續當小蜘蛛
"Spider-Man: No Way Home" 看到一堆惡毒的評論連為什麼會發生三代同堂蜘蛛人用意都搞不太多清楚就亂惡評建議看這部片之前先爬完洛基影集先了解一下多元宇宙洛基裡介紹的很清楚你就會看懂這部片表達舊時代的完結與新時代的來臨鋪層三代蜘蛛人我只能說眼光真的放很長遠完美的銜接多元宇宙發展出更多無限可能如果你不適漫威迷只是想看爽片商業片這部不適合你看
"Spider-Man: No Way Home" 不是漫威迷的我從現在開始要成為漫威迷還好有限上網爬一下文看一下解析整部片好多細節也好多有趣好笑的對話這部我想再二刷
"Spider-Man: No Way Home" 實至名歸尤其從最原始第一部就一路看過的影迷感動萬分老淚縱橫啊導演和編劇拍得完全沒有違和感這是目前為止最讚的一集蜘蛛人一點不為過謝謝你小蜘蛛從美隊三就加入漫威宇宙所承受的壓力也是超乎常人能想像的休息一陣子吧帶我們無限的樂趣和感動這部真的是完美的暫時的代表作
"Spider-Man: No Way Home" 值回票價值得衝一波小蜘蛛真的白目但是但是這也才是一個不成熟青少年正常的樣子
"Spider-Man: No Way Home" 只覺得第三代的蜘蛛人很白目能看到蜘蛛人全部一起的畫面還是不錯
"Spider-Man: No Way Home" 看到第一代的蜘蛛人差點尖叫吶喊那才是屬於我的蜘蛛人哈哈瞬間透漏年紀了真是時代的眼淚
"Spider-Man: No Way Home" 串連好幾部蜘蛛人整體還是很好看的
"Spider-Man: No Way Home" 可以感受到想營造成大片但太冗長的鋪陳讓精彩度下降三代一起集結打怪和安德魯成功救到以彌補關的遺憾的確是有感動到青春飛逝年就這麼過去了呀
"Spider-Man: No Way Home" 滿分顆星我給顆蜘蛛人三代同堂除了感動還是感動
"Spider-Man: No Way Home" 好看很想二刷錯過可惜年爽片
"Spider-Man: No Way Home" 都已經開啟多重宇宙了小胖用奇異博士指環為何不呼叫鋼鐵人回來誤應該把復仇者聯盟叫回來大誤這部曲的終結該出現的反派都出現了大家想要的代角色也重逢聯手只是出場方式有點平淡張力不夠不夠戲劇性還有坐在我座位前面的傢伙你太高了吧擋住了字幕讓我看的很痛苦
"Spider-Man: No Way Home" 好看本來很討厭漫威版的蜘蛛人因為像個小弟可是這集他已經成長了不再是小弟就沒那麼討厭了然後結尾很像陶比版的第一集一樣帶著淡淡的憂傷看到三代同堂真的很激動雖然早就知道了但實際看到時就是不一樣很喜歡三代蜘蛛人聊天的片段真的很有趣不過我知道不可能再現了我最喜歡的還是陶比麥奎爾雖然是大叔了但看到他再穿蜘蛛裝再演蜘蛛人真的很感動陶比這部戲過後應該也不會再演蜘蛛人了永別了我心中永遠的蜘蛛人陶比麥奎爾你是最棒的
"Spider-Man: No Way Home" 事隔年能夠再度看到第一代蜘蛛人陶比麥奎爾內心就無比感動了只是意外變大叔一個
"Spider-Man: No Way Home" 五顆星都無法表達這集有多讚看不懂的去補足第一二代的那五集吧
"Spider-Man: No Way Home" 算是中好看又感動的電影推推
"Spider-Man: No Way Home" 都是魔法亂搞惹的禍老蜘蛛都不會老
"Spider-Man: No Way Home" 廢話太多劇情普通差點在夢中開一個多重宇宙彩蛋都不想看就走了
"Spider-Man: No Way Home" 除了感動還是感動除了青春的回憶再現之外這三部曲看著小蜘蛛從一個想加入復仇者聯盟的單純孩子到失去鋼鐵人後被欺騙到面臨身份曝光的無助以及承受失去後必然的成長抑或是成長必經的失去結尾帶著感傷但卻看見他褪去童心後的勇敢面對真心希望這個系列可以繼續
"Spider-Man: No Way Home" 我覺得很好看雖然中間話有點多但後面有些橋段是在是在對應前幾代蜘蛛人的看到就蠻感人的比前幾個月什麼沙好看太多了
"Spider-Man: No Way Home" 真的很好看有看過舊版蜘蛛人的更有感覺漫威真的很強
"Spider-Man: No Way Home" 編劇或導演不好人物除了主角其他沒有活人感呆板就像念搞差不多舊的蜘蛛剛出反應人未免也太呆板了吧不過綠惡魔演技的真的挺不錯的特效不錯音效可以配樂音樂好像沒有舊板蜘蛛人表現不夠多很可惜
"Spider-Man: No Way Home" 雖然我沒有看過前面兩集蜘蛛人不過看完這集會有興趣想補齊前面兩集三代同堂感覺真的好神奇哦還有鏡面世界真的好酷很多感動點蠻喜歡的
"Spider-Man: No Way Home" 劇情實在是一般般要不是三代同堂還有滿滿回憶這部真的乏善可陳小蜘蛛和女主角的演技實在是沒辦法和前兩位蜘蛛人比啊
"Spider-Man: No Way Home" 很強非常驚人不愧為蜘蛛人系列大成如果喜歡蜘蛛人的觀眾完全可以放心去看一看絕對精采
"Spider-Man: No Way Home" 要看完電影再來看評論歐不然會被雷慘真的是今年最值得一看的電影了
"Spider-Man: No Way Home" 還是忍不住來寫了評價看電影這麼久了幾乎很多劇情都讓我麻痺了但是這部的三代同堂讓我超感動當加德菲爾跟陶比接連出現時內心激動得快流淚了這絕對是這幾年最驚喜的喬段多麼希望能讓這三個多相處一些時間閒話家常也好唯獨梅姨跟胖子的戲有點多餘
"Spider-Man: No Way Home" 這算蜘蛛人經典吧超讚超感動的
"Spider-Man: No Way Home" 感人有點刺激值得去看彩旦有個唷別太早走了
"Spider-Man: No Way Home" 絕對是目前有史以來的天花板只有漫威能超越漫威經典中的經典就像黑暗騎士跟小丑一樣蜘蛛人的代表作了看之前可以複習一下返校日最後其他就憑印象吧不能破梗
"Spider-Man: No Way Home" 很久沒有可以讓我給到滿分的英雄電影了絕對是今年最好看的漫威電影沒有之一
"Spider-Man: No Way Home" 看到三代同堂太感動了所有的記憶都回來了
"Spider-Man: No Way Home" 太感人了從小的回憶湧現希望索尼不要太貪心就繼續合作吧
"Spider-Man: No Way Home" 真的好看有感動也有特效打鬥也還不錯
"Spider-Man: No Way Home" 好看好看好看好看好看好看好看
"Spider-Man: No Way Home" 普通唯一亮點歷代蜘蛛人及反派合體演出
"Spider-Man: No Way Home" 可以看到三代蜘蛛人又可以看到奇異博士期待奇異博士第二部好看時間很快就過去了
"Spider-Man: No Way Home" 我或許不會說這是一部最好看的電影但絕對是最值得看的一部沒有之一
"Spider-Man: No Way Home" 非常好看精采值得還想看一次奇異博士非常期待
"Spider-Man: No Way Home" 片尾彩蛋有二段片尾彩蛋有二段片尾彩蛋有二段因為很重要所以說三遍
"Spider-Man: No Way Home" 不錯的回歸讓我們能看到蜘蛛三蟲奏和經典反派七歲那年陶比蜘蛛人到現在成年了的霍蘭德真的給我滿滿回憶就算劇情有些小瑕疵但童年是一部播過就無法回放的電影
"Spider-Man: No Way Home" 原三部曲完美滿滿的感動可惜最後大戰有點凌亂不然爽度直逼
"Spider-Man: No Way Home" 索尼終於把蜘蛛人拍的超讚的滿滿的感動
"Spider-Man: No Way Home" 好看也很感人看到不小心流下眼淚了
"Spider-Man: No Way Home" 這部蜘蛛人絕對是目前為止最好看的漫威電影之一
"Spider-Man: No Way Home" 很久沒看到全場歡呼的電影了但撇開粉絲服務但最感動的還是小蜘蛛的成長
"Spider-Man: No Way Home" 能力越強責任越大看到這句我快哭了世代的交替和傳承
"Spider-Man: No Way Home" 漫威不再是爽片代表作無家日象徵長大長大意謂不能自私的什麼都要而不付出你得到的多失去的也多長輩們前代蜘蛛人後悔後給的榜樣屁孩蜘蛛人長大的過程家人的教育有多重要必須說漫威本次不再是爽片是省思對所有年齡層的人來說相信有人在迷惘後看完能釋然勇敢向前被現實或是傷害荼毒後仍然做正確對的事不管你幾歲懂得放下結痂是盔甲疤痕是戰功象徵長大成為更強的人能力越大責任越大
"Spider-Man: No Way Home" 看哭了不愧是獻給老粉的情書
"Spider-Man: No Way Home" 給星是不想被人認為是刻意來拉低星數漫威的電影我幾乎都有看而且大都在電影院觀賞這部前半部太冗長一些笑點以漫威的歷代之作如蟻人猛毒等這部我覺得不好笑上一集還比較好笑整部打鬥場面其實我認為並不精彩緊湊以最近的永恆族還比他好看以前其他蜘蛛人電影都有看過這種大集合式卻未增加其精彩度以前的風格跟現在漫威蜘蛛人風格其實完全不同老實說我是因為評論卻必須承認這一系列我還再觀察久一點
"Spider-Man: No Way Home" 太好看了啦好看好看非常好看因為非常好看所以要連說三次也不用評論了直接進電影院看就對了如果有十顆星我就要給十顆星滿分最後有二段彩帶喔一定要看到最後
"Spider-Man: No Way Home" 好看三代同堂的那一刻滿滿的回憶啊
"Spider-Man: No Way Home" 懂的人自然懂蜘蛛迷看完只能流淚
"Spider-Man: No Way Home" 爽度很高劇情也很好有達到預期的水準
"Spider-Man: No Way Home" 要知道劇中裡的這些要素真的很不容易從年的陶比版蜘蛛人到年的加非爾德每一代都是經典一直到今天這一部真的得來不易每個反派角色都讓這部電影更有張力我們也看到了湯姆飾演的蜘蛛人變的更加成熟也讓大家瞭解到或許超級英雄就是這樣的也謝謝漫威和索尼讓我從小看到大
"Spider-Man: No Way Home" 好久沒在電影院聽到歡呼聲跟掌聲了驚奇連連蜘蛛人鐵粉一定要去看
"Spider-Man: No Way Home" 從談判破裂第三集難產向索尼與漫威溝通雙方各退一步到電影如期上映這過程不是交差了事絕對是費盡洪荒之力才有的作品精采程度絕對超乎所有人的預期心中排名甚至超越了終局之戰這部承先啟後完美落地無家日個人排名
"Spider-Man: No Way Home" 我看過最好看的電影也是我唯一進戲院看的漫威電影滿滿的感動
"Spider-Man: No Way Home" 很棒的系列滿滿的回憶與感動相對的也帶來了惆悵與感傷期待下一個三部曲絕對是蜘蛛人系列最棒的一集
"Spider-Man: No Way Home" 滿分有始以來最棒的蜘蛛人
"Spider-Man: No Way Home" 好看劇情緊湊無冷場彩蛋前後呼應勢必友要追一波了
"Spider-Man: No Way Home" 三代同堂就是爽啦今年看過最棒的爽片
"Spider-Man: No Way Home" 本來不太期待但看完覺得還不錯但我還是喜歡元老蜘蛛人
"Spider-Man: No Way Home" 只能說三代蜘蛛人的最後一集都是有點悲劇收場
"Spider-Man: No Way Home" 超精彩夜魔俠出現那幕也讓我驚喜雖然只是客串的小小彩蛋但有點起雞皮疙瘩另外那些會給低星的大概本身就不是漫威迷或英雄電影掛的沒興趣就不要那邊跟風進電影院然後才在嫌難看
"Spider-Man: No Way Home" 超讚昨天衝一波三代同堂的原版人馬回鍋真是太讚了不過後的可能不認識一部分人物吧
"Spider-Man: No Way Home" 看到他們三人相擁我的淚都飆出來了劃時代的眼淚啊
"Spider-Man: No Way Home" 真的很好看哭了好幾次必須再刷
"Spider-Man: No Way Home" 好看的要死喔今年最讚的電影感動的哭死滿滿的回憶真的是史上最讚給分只有漫威能超越漫威我愛蜘蛛人
"Spider-Man: No Way Home" 接近完美的三部曲最終集把人們心中的那蜘蛛人演出在你的眼前滿分是我給感謝索尼漫威
"Spider-Man: No Way Home" 第一次幫電影評分這集太讚了大家一定要去看
"Spider-Man: No Way Home" 只能用超級好看形容媲美終局之戰
"Spider-Man: No Way Home" 看漫威電影我竟然可以看到哭好幾次
"Spider-Man: No Way Home" 好好看好久沒看過這麼好看的漫威電影了
"Spider-Man: No Way Home" 蜘蛛人粉絲必看這部電影一定值回票價
"Spider-Man: No Way Home" 蜘蛛迷的回憶殺第一代真的有歲月痕跡
"Spider-Man: No Way Home" 上次給五顆星的電影是終局之戰這一集的蜘蛛人真的滿滿的回憶梗二刷確定了很期待猛毒奇異博士的續作
"Spider-Man: No Way Home" 看的是回憶啊然後好期待奇異博士
"Spider-Man: No Way Home" 好看屌打今年漫威其它片其次為永恆族猛毒和尚氣墊底
"Spider-Man: No Way Home" 好看喜歡蜘蛛人推薦要去看看完有點感動
"Spider-Man: No Way Home" 讚
"Spider-Man: No Way Home" 三部曲最好看的一部一定要到電影院看
"Spider-Man: No Way Home" 很好看啊有歡笑有震撼有感傷有期待不知道後續會怎麼發展希望小蜘蛛要堅強啊
"Spider-Man: No Way Home" 滿滿的感動以往看蜘蛛人的回憶湧上心頭假如你妳這輩子只看一部電影別懷疑這部無家日絕對是你妳的最佳首選
"Spider-Man: No Way Home" 沒有一部漫威電影讓我這麼感動感動更勝終局之戰從電影中間開始眼眶幾乎都是泛淚的
"Spider-Man: No Way Home" 昨天剛上映就特地衝首映日已看完這一部蜘蛛人無家日絕對是今年最好看的漫威電影作品除了實現三代蜘蛛人夢幻同台之外唯一遺憾可惜的地方是艾迪布洛克猛毒沒有遇到小蜘蛛與其他邪惡五人組對手
"Spider-Man: No Way Home" 好可惜鋼鐵人最後死掉了
"Spider-Man: No Way Home" 老實說漫威電影實在太多太多但這部是我看過最完美最精彩的一部絕對二刷從頭到尾都非常精采零冷場友情愛情親情能力的展現全部都滿滿滿讚能力越強責任越大班叔關梅嬸名言歷任蜘蛛人跟反派都重現了實在是太經典了這部電影綠蜘蛛依然奸詐狡猾八爪博士依然心存善念
"Spider-Man: No Way Home" 今年最棒的電影沒有之一想要看到都看到了
"Spider-Man: No Way Home" 超級好看尤其看到一代蜘蛛人讓我回想當時那時候的心情好棒
"Spider-Man: No Way Home" 電影已經充滿驚喜與感動沒想到片尾彩蛋又是一大驚喜看完更期待奇異博士想看得更仔細的朋友建議追一下洛基以及汪達與幻視的電視影集唷
"Spider-Man: No Way Home" 真的是情感的堆疊到最後的爆發值得去大螢幕觀賞的一部電影看到一些充滿回憶的畫面澎派的的感動充滿心頭忍不住掉眼淚了滿滿的回憶滿滿的感動無法用文字一一描述蜘蛛迷們去電影院親身體驗這滿滿的回憶衝擊吧
"Spider-Man: No Way Home" 年回憶濃縮成一部精彩的蜘蛛人電影
"Spider-Man: No Way Home" 感動感動還是感動非常期待下個階段的蜘蛛人
"Spider-Man: No Way Home" 太棒了完美的結局總是有遺憾每一幕都是感動跟回憶而且演技真的太好我在感動跟心痛不斷重複今年壓軸當之無愧
"Spider-Man: No Way Home" 好看新三部曲最喜歡的一集值得重複看
"Spider-Man: No Way Home" 好蒿爽爽滿滿回憶太感動了大家在電影院一起尖叫
"Spider-Man: No Way Home" 如果漫威花了年才成就了一部終局之戰那麼無家日就是花了年才能拍成的大作看過所有漫威電影的影迷會喜歡看過所有蜘蛛人電影的影迷會瘋掉看過所有漫威影集的影迷絕對不能錯過彩蛋要說該怎麼一句話定義這部電影絕對是史上最好看的超級英雄電影不服來辯
"Spider-Man: No Way Home" 這一次真的好精彩好經典曼威真的很會拍英雄片
"Spider-Man: No Way Home" 感謝漫威這集應該叫蜘蛛人集結日太感動了滿滿的回憶
"Spider-Man: No Way Home" 我看的是青春的回憶啊好看大推終局之戰後最棒的英雄大作快進戲院看
"Spider-Man: No Way Home" 謝謝漫威謝謝蜘蛛人這集變更漂亮了
"Spider-Man: No Way Home" 蜘蛛人表現的還不錯整題來講很流暢大家互動也很好笑觀眾哈哈大笑中間跟後面很感人至於有沒有三代同框大家去電影院看看就知道了下一部期待奇異博士的表現了
"Spider-Man: No Way Home" 看完真的是想要好蒿爽爽
"Spider-Man: No Way Home" 今年終於有部爽片可以看了頗推去電影院看不過請注意防疫少年仔真的很吵到底在電影院看在那邊喊爽很想看看你們父母是怎教的
"Spider-Man: No Way Home" 看完就覺得滿足了想像中的畫面都有出現最終的結尾也很棒
"Spider-Man: No Way Home" 好看老中青三代
"Spider-Man: No Way Home" 不得不講蜘蛛人好會吐絲我家沅沅母胎年的蜘蛛網都還略輸他傻眼大推阿
"Spider-Man: No Way Home" 恩最後彩蛋那荷蘭弟那看怎麼接毒那導演有說拍一二三跟那忘記所有版本恩奇異博士那重點是黑化那以這樣子看連到看雷神那或其它什麼
"Spider-Man: No Way Home" 好精彩好感動雖然有些劇情很出框也是很有趣的亮點看過所有蜘蛛人電影的人絕對是另一種感動把蜘蛛人的故事提升到另一層高度雖然結局有點像是打回原點有種淡淡的哀愁與悶悶的感受但是回歸原始找回最單純的初心蜘蛛人你友善的好鄰居正也是蜘蛛人的故事最打動人的地方一直在等的角色想說怎麼都沒出場竟然塞在片尾彩蛋才登場感覺這部片像是給奇異博士的電影暖身一樣
"Spider-Man: No Way Home" 好看很久沒看到場內歡呼鼓掌的情況了
"Spider-Man: No Way Home" 好看啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
"Spider-Man: No Way Home" 六七年級的看了應該會落淚
"Spider-Man: No Way Home" 讚讚讚還沒看先支持一下畢竟一圓所有大大小小喜歡任何版本的蜘蛛夢
"Spider-Man: No Way Home" 夜魔俠好帥看到夜魔俠回歸我都快哭了
"Spider-Man: No Way Home" 剛看完還不錯真的三代同堂
"The French Dispatch" 雅俗共賞淺則享受電影美術設定和詼諧深則傳達政治反諷社會議題自我探索的訊息而在此劇情下又不過於無病呻吟法蘭西依然非常
"The French Dispatch" 可惜宣傳力道不足但無疑是電影愛好者必看的一部
"The French Dispatch" 驚喜絕調敘事風格新穎需要花點時間習慣他說故事方式還有語言節奏就更能融入內容開始享受算藝術品吧同廳近滿席都被娛樂到的氣氛不約而同坐到字幕都走完才離開這聖堂
"The French Dispatch" 非常用心的布置每一顆鏡頭故事節奏雖然明快卻又富含很多巧思在內很喜歡這樣的電影風格和呈現手法覺得會是喜歡跳脫感較重且對於看似無聊故事背後的挖掘與著墨有好奇心的觀眾推薦到電影院花時間收藏這部奇特的作品
"The French Dispatch" 法式古典嬉痞劇場式短篇片段式劇情風格的小品電影
Encanto 迪士尼的電影就是要看到第二次第三次好電影就是在每一次看都有不同的體驗和了解尤其歌真的是好洗腦又好好聽喔我女兒還說比冰雪奇緣好看個人是覺得都很棒
Encanto 迪士尼的動畫越來越國際化不是只有公主跟美美的白人才是他們想談的希望你們都可找到自己的魔法
Encanto 覺得這部動畫對那些哥哥姊姊都很優秀而自己卻普普通通的人應該會很有共鳴而那些看起來很強勢的哥哥姊姊們或許自己也並不是真的那麼想走符合家人期望的路雖然結尾稍嫌太簡單但是我覺得還是有打中很多人心中的共鳴然後音樂雖然沒像那麼的一聽就中的感覺但是還是有幾首越聽越好聽像真是太洗腦了整部電影的畫面魔法感也是分真的是其他動畫片廠做不出來只有迪士尼才行
Encanto 劇情太過簡單冰雪奇緣之後做的故事越來越退步了
Encanto 就算迪士尼女主越來越醜卻越來越有深度和人性一家人都是魔法師為什麼就只有你是一個麻瓜女光是這個開局就讓人想看下去簡單又直白的設定沒有白馬王子的粉紅泡泡頂多只有很多很多驢子少了人見人愛的世界國家愛情等等故事的格局這次要拯救的就只是老屋子的命運還有幸福家庭這部的迪士尼動畫長片讓人看得很溫馨很滿意唱歌搞笑省思反轉讓自己掌握自己的命運如果要我給一個影評那當然就是好久不見的好評
Encanto 超級好看不愧是迪士尼電影太讚啦
Encanto 超好看的家是因為愛才成為家你不必成為最好家人也會愛你
Encanto 小朋友唱唱跳跳內容滿滿正能量多元平等女人又高又壯內容滿滿女兒當自強很不錯如果台灣女生從小受這種教育一定不會看到就去當人肉沙包或著懷孕機器多元平等適合自己的就是完美
Encanto 毫無冷場情節緊湊音樂很現代好聽像在享受演唱會溫馨感人超級推薦到電影院欣賞
Encanto 認真好看值得深思的一部電影家人互相扶持的愛很可愛
Encanto 算是迪士尼標配卡通有女主角的小叛逆加上聲勢由黑翻紅從不被看好到變拯救家族的英雄感人溫馨情節及響徹雲霄的歌曲穿插其中只是沒能看到覺得滿可惜的是適全家大小一起看的電影
Encanto 迪士尼電影公司真是厲害劇情不會老套結局還給人一種全新的感動
Encanto 劇情描述的完美好看又感人連十歲小女孩看了都會哭泣
Encanto 國語版也好看唱歌合音一點都不遜色團結力量大家人最重要溫馨又好看迪士尼從不讓我失望
Encanto 歌好聽你的天賦是什麼嗯
Encanto 比想像中好看太多溫馨感人我很喜歡
Encanto 真的好看連女兒都說超級好看配音音效也很不錯
Encanto 從頭到尾沒有無聊的地方歌曲也超好聽唱歌時畫面等級已經是專業的水準超級華麗漂亮劇情用膝蓋想也知道是完美解局但在最後最後突然插了一個我意料之外的爆點超級好看
Encanto 有趣又感動人的內容探索自我價值
Encanto 劇情好笑料十足大螢幕觀賞絕對值得
Encanto 值得大家看的電影大人小孩都很適合看不同的人看都會有不一樣的解讀這次迪士尼主角不再是公主型的而是捲捲頭戴眼鏡棕膚色的平凡系女孩了不完美及無閃光點的女孩更接近日常生活中的大眾推
Encanto 第一次為了電影特別登入評論這部電影劇情緊湊連貫故事簡單卻很深植人心感人餘韻長存非常值得一看
Encanto 劇情紮實很有意義唯一美中不足的就是沒有版
Encanto 本片維持迪士尼一貫的製作水準故事簡單歌曲好聽真正的魔法來自平凡人的努力與愛心本片選擇有色人種哥倫比亞少女當主角平凡而真實看完之後讓平凡的自己更有勇氣好看
"Till We Meet Again" 上映時沒關注到這部片今天才看完哭的痛哭流涕劇情詮釋手法表達很新穎不會無聊好幾個感人的點大推
"Till We Meet Again" 很好看流了不少淚會說難看的人肯定是看不懂不然就是不喜歡男主角跟九把刀而已戲跟演技是好看的主角跟導演私事跟電影無關
"Till We Meet Again" 還不錯很有創意的眼影可惜劇情剪輯是亂了些不過想表達的含義跟創意是不錯的
"Till We Meet Again" 不錯呀有血有笑小品好看推
"Till We Meet Again" 今天看完沒有大家說的那麼感人很多橋段拍的有點牽強但是話說有些人的演技還有那隻狗真的不錯但是我也懷疑這種電影怎麼會破億
"Till We Meet Again" 感人好看有九把刀風格的電影我很想再看一次
"Till We Meet Again" 剧情紧凑而且整个影院里面大家的情绪都被牵着走难过的部分伤心搞笑的部分大家也都跟着笑刚开始担心男主要怎么抉择最后两个都没辜负两个完美结局出乎意料
"Till We Meet Again" 覺得還可以在加油一定可以更好的
"Till We Meet Again" 以國片來說特效啦劇情啦都表現的很好好好好了我的評分是四顆星但我覺得阿嚕真的演的太好惹
"Till We Meet Again" 那些年我們一起追的女孩是白目小屁孩才喜歡的垃圾片所以沒帶著期望看月老結果看完很感動每個地方都很用心柯震東和九把刀終於合作出好作品曾走過谷底有人生歷練才會有今天的成功拜託以後不要拍那些年那種爛片月老才叫真正的電影
"Till We Meet Again" 看海報以為宋芸樺的戲份很少結果看完哭點記憶點都在她身上蠻好看的啊
"Till We Meet Again" 支持國片大殺四方刀大叫你看你就看
"Till We Meet Again" 非常推薦好看哦很真情特效也很驚喜
"Till We Meet Again" 哭的非常動人故事情節很特別
"Till We Meet Again" 年下半年最具娛樂色彩的國片產業導演演員各方面都成長了票房億了宛若片中的女狗明星一樣強到爆大概可以賣座到素還真上檔吧邁向憶票房
"Till We Meet Again" 認真覺得不錯看本來是沒興趣的啦後來聽很多人說好看就去看了真的覺得還不錯
"Till We Meet Again" 拍爱情片就會大賣女人對愛情一直保有幻想
"Till We Meet Again" 這部片真的很普通雖然狗狗出現的每一幕都讓我還是哭得死去活來所以三顆星是給狗狗的
"Till We Meet Again" 熱血幽默催淚很九把刀大推票房跟口碑不會騙人的老實說比蜘蛛人回憶殺帶給我的感動更多
"Till We Meet Again" 看到哭真的超好看看電影幹嘛要邏輯底下都邏輯魔人
"Till We Meet Again" 謝謝男朋友推薦陪看男女主角的愛情很好哭票房也不錯
"Till We Meet Again" 男女主角的愛情故事表達很完整
"Till We Meet Again" 劇情感人催淚青春黑色喜劇演員詮示很棒看到表達劇情我喜歡大推好看九把刀青春電影
"Till We Meet Again" 有些哭點真的會直擊內心最深處但有點鬼片的部分很可怕
"Till We Meet Again" 一部很有愛的電影對愛的執著狗狗的忠心都令人感動
"Till We Meet Again" 劇情腦洞開很大並不難看還挺有趣的特別是狗狗掛點那段很感人而特效完全不輸國外如同版上其他人說的如果是初談戀愛的年紀看起來會更有感
"Till We Meet Again" 內容豐富多元題材台灣製造劇情新穎愛情友情喜怒哀樂寵物情感深植人心值得推薦得好電影真的多謝有這部讓月老期盼能夠帶來美好姻緣感謝上天
"Till We Meet Again" 愛情寵物特效混搭很棒中間哭了幾次雖然評價很兩極但我可能就是吃這個套路吧哈哈哈非常推
"Till We Meet Again" 雖然結局真的滿爛的但是開頭跟中間都很好看而且有滿多幕容易讓人淚目的值得去看
"Till We Meet Again" 好看好看好看因為真的很好看所以要說三次
"Till We Meet Again" 九把刀又更上一層樓了走出那一年中二病的愛情思索生與死渡人的彼岸及跨物種的感情除了主角外本片客串的演員也都是九把刀電影的男女主角們特效端出滿滿的誠意沒有以前國片特效的尷尬感所設計的冥府令人耳目一新當然感動之餘全片仍充滿九把刀式的幽默許多令人莞爾的橋段戲院滿滿人潮連前面一排都賣完電影片尾全場仍然寂靜的默默的把主題曲聽完大家應該是感動而不是睡著了吧雖然少了原著的東方月老和西方丘比特大戰但多了七日蟬的渡人哲理九把刀更臻成熟了
"Till We Meet Again" 雖然部分劇情有點瑕疵但是故事完整度還是相當不錯影片製作的相當精良與用心演員實力火力全開台灣的電影產業相較於對岸沒有那麼大的製作與市場但開放的思想與自由自在的創作環境讓越來越多精彩的國片大放異彩
"Till We Meet Again" 不可否認很多不足之處但這部電影的娛樂性十足瑕不掩瑜配得上過億的票房
"Till We Meet Again" 很好看有笑點也有淚點特效也很過的去花錢去電影院支持國片真的很值得
"Till We Meet Again" 謝謝你我那七天很快樂這在演哪出我還毛毛蟲咧
"Till We Meet Again" 突破以往國片的技術水平值得進場支持
"Till We Meet Again" 很好看啊特效很好看有笑點一點點哭點還有驚悚感去電影院看有聲光效果加上不錯的劇情覺得喜歡我覺得值得耶
"Till We Meet Again" 跟之前九把刀作品一樣少女心的談戀愛方式架構愛情多加了動物迷的議題部分有笑點
"Till We Meet Again" 真的很好看很好哭推推推趕快進電影院看
"Till We Meet Again" 好笑也蠻感人的真的覺得蠻推薦去看的單看評論區有點怕踩雷幸好最後有去看
"Till We Meet Again" 超級感人只有柯震東可以演出刀大故事中的屁孩以及最深情的男主角雖然改編的跟故事有點不一樣但不影響感動程度
"Till We Meet Again" 好笑也蠻感人的適合戀人或是曖昧階段的朋友一起觀看喜歡柯震東的可以看啦
"Till We Meet Again" 近年來進步最多的的一部精彩國片
"Till We Meet Again" 單論劇情意料之外的不錯看蠻感人的除了一些畫面場景重複有點多次王淨演的角色喜歡男主角的動機薄弱特效演技催淚畫面都頗好的
"Till We Meet Again" 好看買票就對了讓你想起了你的初戀對象你會想好好的保護她
"Till We Meet Again" 明明就是一部不錯的電影特效跟打戲是真的很棒而且狗狗那段真的很感人根本不像其他人說的那麼不堪
"Till We Meet Again" 還好我也沒有被影評影響這部真的很好看哭爆
"Till We Meet Again" 超級好看哭點笑點驚悚點都很到位很慶幸沒被只會說爛片的人影響
"Till We Meet Again" 這部電影劇情設定的很好男女主角的愛情坎坷也很吻合現實生活中
"Till We Meet Again" 整部片有笑有淚兩小時片長不會覺得有太拖戲的地方感情營造上比我想像的感人
"Till We Meet Again" 電影挺好看的但劇情比較複雜一點沒看過小說的朋友建議可以稍微先看影評
"Till We Meet Again" 超好看恐怖搞笑大哭又哭又笑的一部片大推
